order_id,customer_id,order_timestamp,total_amount_inr,payment_status,payment_method
ORD_15610,CUST_0888,2026-08-16 22:07:12,948,completed,Credit Card
ORD_18408,CUST_0818,2026-08-16 22:20:40,1899,failed,UPI
ORD_12094,CUST_0480,2026-08-16 23:00:00,6999,completed,Debit Card
ORD_12279,CUST_0665,2026-08-16 23:00:00,1899,completed,Debit Card
ORD_13011,CUST_1397,2026-08-16 23:00:00,2799,completed,UPI
ORD_13326,CUST_1712,2026-08-16 23:00:00,3299,completed,COD
ORD_14579,CUST_1349,2026-08-16 23:06:50,848,completed,UPI
ORD_15935,CUST_0283,2026-08-16 23:46:30,8898,completed,Debit Card
ORD_12792,CUST_1178,2026-08-17 00:00:00,2799,completed,Credit Card
ORD_12851,CUST_1237,2026-08-17 00:00:00,799,completed,UPI
ORD_13425,CUST_1811,2026-08-17 00:00:00,699,completed,UPI
ORD_13652,CUST_1870,2026-08-17 00:08:13,1499,completed,Credit Card
ORD_13621,CUST_0980,2026-08-17 00:51:59,1499,completed,Debit Card
ORD_16232,CUST_1998,2026-08-17 00:56:44,5298,completed,COD
ORD_12466,CUST_0852,2026-08-17 01:00:00,3999,completed,UPI
ORD_17038,CUST_1973,2026-08-17 01:44:51,1999,completed,Debit Card
ORD_13892,CUST_0696,2026-08-17 01:51:12,2999,completed,UPI
ORD_13687,CUST_0888,2026-08-17 01:51:37,1499,completed,UPI
ORD_11966,CUST_0352,2026-08-17 02:00:00,1299,completed,UPI
ORD_13269,CUST_1655,2026-08-17 02:00:00,3299,completed,COD
ORD_13864,CUST_1842,2026-08-17 02:29:25,2999,completed,Debit Card
ORD_13683,CUST_1762,2026-08-17 02:33:31,1499,completed,Debit Card
ORD_12536,CUST_0922,2026-08-17 03:00:00,4999,completed,COD
ORD_13244,CUST_1630,2026-08-17 03:00:00,999,completed,Debit Card
ORD_13694,CUST_0797,2026-08-17 03:18:50,1499,completed,UPI
ORD_18519,CUST_0582,2026-08-17 03:34:01,1899,completed,Debit Card
ORD_17083,CUST_1267,2026-08-17 03:56:22,999,completed,UPI
ORD_12488,CUST_0874,2026-08-17 04:00:00,699,completed,UPI
ORD_12534,CUST_0920,2026-08-17 04:00:00,899,completed,UPI
ORD_12901,CUST_1287,2026-08-17 04:00:00,1899,completed,COD
ORD_13192,CUST_1578,2026-08-17 04:00:00,1499,completed,COD
ORD_13320,CUST_1706,2026-08-17 04:00:00,899,completed,UPI
ORD_15593,CUST_1135,2026-08-17 04:03:44,1298,completed,Debit Card
ORD_13874,CUST_0291,2026-08-17 04:07:53,2999,completed,UPI
ORD_13643,CUST_0749,2026-08-17 04:24:57,1499,completed,Debit Card
ORD_15656,CUST_0543,2026-08-17 04:42:41,1148,completed,UPI
ORD_13880,CUST_1738,2026-08-17 04:50:08,2999,completed,Debit Card
ORD_12788,CUST_1174,2026-08-17 05:00:00,999,completed,UPI
ORD_13062,CUST_1448,2026-08-17 05:00:00,1899,completed,UPI
ORD_13165,CUST_1551,2026-08-17 05:00:00,699,completed,UPI
ORD_16048,CUST_0980,2026-08-17 05:29:55,5698,completed,Credit Card
ORD_16022,CUST_1059,2026-08-17 05:33:55,4698,completed,UPI
ORD_12824,CUST_1210,2026-08-17 06:00:00,3299,completed,UPI
ORD_13871,CUST_1971,2026-08-17 07:40:52,2999,completed,Debit Card
ORD_14251,CUST_1965,2026-08-17 07:47:07,1498,completed,UPI
ORD_13657,CUST_1500,2026-08-17 08:06:16,1499,completed,COD
ORD_13853,CUST_1641,2026-08-17 08:22:52,2999,completed,COD
ORD_14953,CUST_1486,2026-08-17 08:47:02,1298,completed,UPI
ORD_17317,CUST_0397,2026-08-17 09:18:00,699,completed,COD
ORD_13644,CUST_0405,2026-08-17 09:57:45,1499,completed,COD
ORD_18630,CUST_1966,2026-08-17 09:57:57,5499,completed,Debit Card
ORD_14922,CUST_1036,2026-08-17 10:18:36,748,completed,Credit Card
ORD_19133,CUST_0759,2026-08-17 10:26:32,899,completed,Debit Card
ORD_19471,CUST_1355,2026-08-17 10:53:37,1299,completed,UPI
ORD_18073,CUST_0647,2026-08-17 10:53:59,3299,completed,COD
ORD_18181,CUST_1476,2026-08-17 12:13:44,599,completed,UPI
ORD_13679,CUST_1022,2026-08-17 12:28:46,1499,completed,Debit Card
ORD_16110,CUST_0593,2026-08-17 13:04:43,4798,completed,UPI
ORD_17824,CUST_0597,2026-08-17 13:41:26,499,completed,UPI
ORD_13766,CUST_1374,2026-08-17 14:49:50,1499,completed,Credit Card
ORD_18209,CUST_0342,2026-08-17 15:00:48,599,completed,UPI
ORD_16447,CUST_0851,2026-08-17 16:17:30,3198,completed,UPI
ORD_17880,CUST_0664,2026-08-17 16:25:26,699,completed,Credit Card
ORD_19266,CUST_1236,2026-08-17 16:51:31,799,completed,COD
ORD_19995,CUST_0886,2026-08-17 17:57:00,6999,completed,Credit Card
ORD_11965,CUST_0351,2026-08-17 18:00:00,899,completed,UPI
ORD_12030,CUST_0416,2026-08-17 18:00:00,2799,completed,UPI
ORD_13925,CUST_0270,2026-08-17 18:44:28,2999,completed,UPI
ORD_13944,CUST_1849,2026-08-17 18:55:22,2999,completed,Credit Card
ORD_12108,CUST_0494,2026-08-17 19:00:00,999,completed,Debit Card
ORD_12362,CUST_0748,2026-08-17 19:00:00,2799,completed,UPI
ORD_12896,CUST_1282,2026-08-17 19:00:00,5499,completed,Credit Card
ORD_13027,CUST_1413,2026-08-17 19:00:00,6999,completed,Credit Card
ORD_13172,CUST_1558,2026-08-17 19:00:00,1299,completed,COD
ORD_18598,CUST_0906,2026-08-17 19:32:10,2799,completed,UPI
ORD_12312,CUST_0698,2026-08-17 20:00:00,2199,completed,Credit Card
ORD_12381,CUST_0767,2026-08-17 20:00:00,1899,completed,UPI
ORD_12660,CUST_1046,2026-08-17 20:00:00,3999,completed,Credit Card
ORD_12670,CUST_1056,2026-08-17 20:00:00,999,completed,Credit Card
ORD_13046,CUST_1432,2026-08-17 20:00:00,1499,completed,COD
ORD_19969,CUST_0446,2026-08-17 20:04:09,1899,completed,COD
ORD_19256,CUST_1186,2026-08-17 20:14:44,3999,completed,Debit Card
ORD_13740,CUST_1136,2026-08-17 20:25:26,1499,completed,Debit Card
ORD_18641,CUST_1067,2026-08-17 20:59:47,999,completed,UPI
ORD_11953,CUST_0339,2026-08-17 21:00:00,2499,completed,UPI
ORD_13296,CUST_1682,2026-08-17 21:00:00,1899,completed,UPI
ORD_13475,CUST_1861,2026-08-17 21:00:00,2799,completed,COD
ORD_13556,CUST_1942,2026-08-17 21:00:00,1899,completed,UPI
ORD_16732,CUST_0306,2026-08-17 21:19:35,1499,completed,UPI
ORD_13724,CUST_1145,2026-08-17 21:27:45,1499,completed,UPI
ORD_11997,CUST_0383,2026-08-17 22:00:00,3299,completed,Credit Card
ORD_13404,CUST_1790,2026-08-17 22:00:00,4999,completed,UPI
ORD_17744,CUST_1066,2026-08-17 22:25:14,699,completed,Debit Card
ORD_12394,CUST_0780,2026-08-17 23:00:00,1499,completed,Credit Card
ORD_12453,CUST_0839,2026-08-17 23:00:00,3999,completed,Credit Card
ORD_12634,CUST_1020,2026-08-17 23:00:00,3999,completed,UPI
ORD_16531,CUST_0791,2026-08-17 23:09:14,999,completed,Debit Card
ORD_13757,CUST_0917,2026-08-17 23:11:39,1499,completed,UPI
ORD_12194,CUST_0580,2026-08-18 00:00:00,5499,completed,Debit Card
ORD_13575,CUST_1961,2026-08-18 00:00:00,999,completed,Debit Card
ORD_16713,CUST_0432,2026-08-18 00:00:14,3299,completed,UPI
ORD_15916,CUST_1392,2026-08-18 00:03:10,1998,completed,UPI
ORD_14674,CUST_0541,2026-08-18 00:54:42,1198,completed,UPI
ORD_11929,CUST_0315,2026-08-18 01:00:00,3999,completed,Credit Card
ORD_12273,CUST_0659,2026-08-18 01:00:00,3299,completed,UPI
ORD_12315,CUST_0701,2026-08-18 01:00:00,2499,completed,UPI
ORD_12531,CUST_0917,2026-08-18 01:00:00,6999,completed,Credit Card
ORD_14197,CUST_1233,2026-08-18 01:03:27,1698,completed,Credit Card
ORD_13736,CUST_1523,2026-08-18 01:58:03,1499,completed,Credit Card
ORD_12261,CUST_0647,2026-08-18 02:00:00,1899,completed,UPI
ORD_13765,CUST_1557,2026-08-18 02:11:02,1499,completed,Debit Card
ORD_15992,CUST_1733,2026-08-18 02:28:13,9798,completed,UPI
ORD_14643,CUST_0775,2026-08-18 02:56:02,1398,completed,Debit Card
ORD_11981,CUST_0367,2026-08-18 03:00:00,6999,completed,UPI
ORD_12040,CUST_0426,2026-08-18 03:00:00,1499,completed,Debit Card
ORD_13720,CUST_0865,2026-08-18 03:09:21,1499,completed,Debit Card
ORD_13928,CUST_0500,2026-08-18 03:11:50,2999,completed,UPI
ORD_16721,CUST_1158,2026-08-18 03:12:43,1999,completed,UPI
ORD_12469,CUST_0855,2026-08-18 04:00:00,1899,completed,COD
ORD_13043,CUST_1429,2026-08-18 04:00:00,899,completed,COD
ORD_13400,CUST_1786,2026-08-18 04:00:00,999,completed,Debit Card
ORD_13523,CUST_1909,2026-08-18 04:00:00,2199,completed,UPI
ORD_13782,CUST_1911,2026-08-18 04:21:35,1499,completed,UPI
ORD_17966,CUST_1033,2026-08-18 04:40:08,2199,completed,Credit Card
ORD_12269,CUST_0655,2026-08-18 05:00:00,699,completed,Debit Card
ORD_13262,CUST_1648,2026-08-18 05:00:00,5499,completed,UPI
ORD_13295,CUST_1681,2026-08-18 05:00:00,3299,completed,COD
ORD_14907,CUST_0913,2026-08-18 05:16:35,1098,completed,UPI
ORD_18847,CUST_1902,2026-08-18 05:58:17,1299,completed,Credit Card
ORD_13227,CUST_1613,2026-08-18 06:00:00,1299,completed,UPI
ORD_15609,CUST_1857,2026-08-18 06:11:10,1298,completed,Credit Card
ORD_17313,CUST_1610,2026-08-18 06:33:19,699,completed,UPI
ORD_19174,CUST_0721,2026-08-18 06:39:21,4299,completed,UPI
ORD_16133,CUST_1536,2026-08-18 06:46:18,3798,completed,UPI
ORD_13903,CUST_1831,2026-08-18 07:44:40,2999,completed,UPI
ORD_13934,CUST_0857,2026-08-18 07:58:29,2999,completed,COD
ORD_13789,CUST_1131,2026-08-18 08:01:12,1499,completed,UPI
ORD_13760,CUST_1089,2026-08-18 08:24:08,1499,completed,Credit Card
ORD_13741,CUST_1972,2026-08-18 08:28:10,1499,completed,UPI
ORD_13726,CUST_0576,2026-08-18 08:51:45,1499,completed,Credit Card
ORD_13893,CUST_1675,2026-08-18 09:12:41,2999,completed,Credit Card
ORD_14255,CUST_0449,2026-08-18 09:22:14,1298,completed,COD
ORD_19973,CUST_1735,2026-08-18 10:08:35,6999,completed,UPI
ORD_16383,CUST_1663,2026-08-18 10:27:56,7298,completed,UPI
ORD_15383,CUST_1530,2026-08-18 11:24:10,1398,completed,UPI
ORD_19129,CUST_0404,2026-08-18 11:28:18,5499,completed,UPI
ORD_13742,CUST_0880,2026-08-18 11:30:40,1499,completed,UPI
ORD_17967,CUST_0563,2026-08-18 11:51:11,599,completed,UPI
ORD_16769,CUST_1407,2026-08-18 12:12:43,249,completed,COD
ORD_19088,CUST_0880,2026-08-18 13:02:47,2499,completed,UPI
ORD_17188,CUST_1570,2026-08-18 13:20:04,599,completed,UPI
ORD_15666,CUST_1970,2026-08-18 13:30:36,948,completed,UPI
ORD_13909,CUST_1925,2026-08-18 16:04:51,2999,completed,COD
ORD_15713,CUST_1464,2026-08-18 16:34:05,5698,completed,UPI
ORD_18926,CUST_1916,2026-08-18 17:55:56,3999,completed,COD
ORD_12174,CUST_0560,2026-08-18 18:00:00,1499,completed,UPI
ORD_13232,CUST_1618,2026-08-18 18:00:00,1899,completed,UPI
ORD_13756,CUST_1528,2026-08-18 18:21:30,1499,completed,Credit Card
ORD_13942,CUST_0913,2026-08-18 18:26:41,2999,completed,UPI
ORD_16280,CUST_1523,2026-08-18 18:28:14,3198,completed,UPI
ORD_12971,CUST_1357,2026-08-18 19:00:00,3299,completed,UPI
ORD_13492,CUST_1878,2026-08-18 19:00:00,2499,completed,UPI
ORD_15776,CUST_1128,2026-08-18 19:13:50,12498,completed,UPI
ORD_18549,CUST_0699,2026-08-18 19:19:22,2799,completed,UPI
ORD_14989,CUST_1373,2026-08-18 19:23:05,998,completed,Debit Card
ORD_13728,CUST_0958,2026-08-18 19:46:14,1499,completed,Credit Card
ORD_17470,CUST_0768,2026-08-18 19:56:02,2799,refunded,UPI
ORD_13003,CUST_1389,2026-08-18 20:00:00,4999,completed,UPI
ORD_13039,CUST_1425,2026-08-18 20:00:00,3999,completed,Debit Card
ORD_13916,CUST_1429,2026-08-18 20:03:36,2999,completed,UPI
ORD_18558,CUST_1086,2026-08-18 20:04:41,3999,completed,Credit Card
ORD_13770,CUST_1324,2026-08-18 20:27:46,1499,completed,UPI
ORD_12248,CUST_0634,2026-08-18 21:00:00,1299,completed,UPI
ORD_12579,CUST_0965,2026-08-18 21:00:00,1499,completed,UPI
ORD_13093,CUST_1479,2026-08-18 21:00:00,2499,completed,UPI
ORD_14512,CUST_1452,2026-08-18 21:35:41,1198,completed,Credit Card
ORD_12060,CUST_0446,2026-08-18 22:00:00,2799,completed,COD
ORD_13154,CUST_1540,2026-08-18 22:00:00,3999,completed,Credit Card
ORD_19794,CUST_1400,2026-08-18 22:35:25,1899,completed,UPI
ORD_13743,CUST_1965,2026-08-18 22:53:52,1499,completed,Debit Card
ORD_12244,CUST_0630,2026-08-18 23:00:00,5499,completed,Debit Card
ORD_12631,CUST_1017,2026-08-18 23:00:00,699,completed,UPI
ORD_12888,CUST_1274,2026-08-18 23:00:00,2499,completed,COD
ORD_19378,CUST_0275,2026-08-18 23:06:56,499,completed,UPI
ORD_13923,CUST_0357,2026-08-19 00:04:15,2999,completed,UPI
ORD_17916,CUST_1181,2026-08-19 00:11:40,299,completed,Credit Card
ORD_17180,CUST_1721,2026-08-19 00:13:41,1999,completed,Debit Card
ORD_12423,CUST_0809,2026-08-19 01:00:00,3999,completed,UPI
ORD_18448,CUST_1073,2026-08-19 01:31:38,2799,completed,UPI
ORD_14911,CUST_1524,2026-08-19 01:32:58,1498,completed,UPI
ORD_13897,CUST_1584,2026-08-19 01:55:23,2999,completed,UPI
ORD_12097,CUST_0483,2026-08-19 02:00:00,1899,completed,Credit Card
ORD_12232,CUST_0618,2026-08-19 02:00:00,1499,completed,UPI
ORD_13732,CUST_1385,2026-08-19 02:25:32,1499,completed,UPI
ORD_13199,CUST_1585,2026-08-19 03:00:00,1299,completed,UPI
ORD_13378,CUST_1764,2026-08-19 03:00:00,3299,completed,Credit Card
ORD_14072,CUST_0705,2026-08-19 03:02:58,1148,completed,COD
ORD_12379,CUST_0765,2026-08-19 04:00:00,699,completed,COD
ORD_13075,CUST_1461,2026-08-19 04:00:00,3999,completed,COD
ORD_15339,CUST_0538,2026-08-19 04:03:32,948,completed,Credit Card
ORD_19686,CUST_0517,2026-08-19 04:17:05,299,completed,UPI
ORD_13912,CUST_0814,2026-08-19 04:30:22,2999,completed,UPI
ORD_13905,CUST_1705,2026-08-19 04:41:37,2999,completed,Credit Card
ORD_12697,CUST_1083,2026-08-19 05:00:00,699,completed,COD
ORD_13783,CUST_0520,2026-08-19 05:15:14,1499,completed,COD
ORD_12089,CUST_0475,2026-08-19 06:00:00,2799,completed,COD
ORD_12558,CUST_0944,2026-08-19 06:00:00,899,completed,UPI
ORD_12892,CUST_1278,2026-08-19 06:00:00,5499,completed,UPI
ORD_13907,CUST_1660,2026-08-19 06:03:30,2999,completed,UPI
ORD_16057,CUST_1768,2026-08-19 06:16:06,2298,completed,COD
ORD_16016,CUST_1199,2026-08-19 06:16:51,5198,completed,UPI
ORD_19501,CUST_1833,2026-08-19 06:27:01,599,completed,COD
ORD_14350,CUST_1768,2026-08-19 07:28:50,948,completed,Credit Card
ORD_13922,CUST_0609,2026-08-19 08:26:23,2999,completed,UPI
ORD_16827,CUST_1456,2026-08-19 09:12:10,699,failed,COD
ORD_13738,CUST_1248,2026-08-19 10:04:50,1499,completed,Debit Card
ORD_13727,CUST_0289,2026-08-19 10:32:58,1499,completed,Debit Card
ORD_16539,CUST_0789,2026-08-19 11:00:31,4999,completed,Credit Card
ORD_18635,CUST_1502,2026-08-19 11:05:42,4299,completed,UPI
ORD_19125,CUST_1378,2026-08-19 11:19:58,799,completed,Credit Card
ORD_19467,CUST_0710,2026-08-19 11:32:17,3999,completed,UPI
ORD_16851,CUST_0404,2026-08-19 11:37:56,1899,completed,Credit Card
ORD_13729,CUST_0557,2026-08-19 12:32:50,1499,completed,UPI
ORD_17361,CUST_1811,2026-08-19 12:36:15,799,completed,UPI
ORD_18502,CUST_1973,2026-08-19 12:40:29,299,completed,Credit Card
ORD_19607,CUST_1256,2026-08-19 13:26:13,1499,completed,Debit Card
ORD_13745,CUST_1620,2026-08-19 13:32:54,1499,completed,UPI
ORD_14160,CUST_1040,2026-08-19 14:04:24,1198,completed,UPI
ORD_14036,CUST_0702,2026-08-19 14:08:42,948,completed,UPI
ORD_13753,CUST_0310,2026-08-19 14:13:36,1499,completed,UPI
ORD_17257,CUST_0667,2026-08-19 16:23:33,3299,completed,Debit Card
ORD_14903,CUST_1368,2026-08-19 16:27:58,1048,completed,UPI
ORD_19795,CUST_0915,2026-08-19 16:46:37,899,completed,UPI
ORD_17853,CUST_1010,2026-08-19 17:19:25,3499,completed,UPI
ORD_19346,CUST_0420,2026-08-19 17:50:54,599,completed,Debit Card
ORD_12016,CUST_0402,2026-08-19 18:00:00,1299,completed,UPI
ORD_12043,CUST_0429,2026-08-19 18:00:00,1899,completed,UPI
ORD_12723,CUST_1109,2026-08-19 18:00:00,1499,completed,UPI
ORD_19660,CUST_0583,2026-08-19 18:13:51,799,completed,UPI
ORD_13784,CUST_1492,2026-08-19 18:35:53,1499,completed,UPI
ORD_12137,CUST_0523,2026-08-19 19:00:00,3999,completed,UPI
ORD_12223,CUST_0609,2026-08-19 19:00:00,1899,completed,UPI
ORD_12296,CUST_0682,2026-08-19 19:00:00,6999,completed,COD
ORD_14810,CUST_1629,2026-08-19 19:08:45,898,completed,UPI
ORD_13067,CUST_1453,2026-08-19 20:00:00,1299,completed,Credit Card
ORD_13114,CUST_1500,2026-08-19 20:00:00,6999,completed,UPI
ORD_15912,CUST_0817,2026-08-19 20:03:20,6098,completed,UPI
ORD_13749,CUST_0965,2026-08-19 20:20:43,1499,completed,UPI
ORD_16416,CUST_0312,2026-08-19 20:32:19,4798,completed,Credit Card
ORD_11913,CUST_0299,2026-08-19 21:00:00,699,completed,Credit Card
ORD_12495,CUST_0881,2026-08-19 21:00:00,2799,completed,UPI
ORD_12845,CUST_1231,2026-08-19 21:00:00,3999,completed,COD
ORD_12853,CUST_1239,2026-08-19 21:00:00,1899,completed,Debit Card
ORD_12986,CUST_1372,2026-08-19 21:00:00,3299,completed,UPI
ORD_13409,CUST_1795,2026-08-19 21:00:00,5499,completed,Credit Card
ORD_16059,CUST_1679,2026-08-19 21:27:33,2198,completed,Credit Card
ORD_17455,CUST_1931,2026-08-19 21:37:01,3499,completed,COD
ORD_17938,CUST_0507,2026-08-19 21:54:47,2499,completed,Debit Card
ORD_13160,CUST_1546,2026-08-19 22:00:00,4999,completed,COD
ORD_19149,CUST_0267,2026-08-19 22:42:02,349,completed,UPI
ORD_17360,CUST_1403,2026-08-19 22:44:06,3999,completed,COD
ORD_13940,CUST_0549,2026-08-19 22:47:39,2999,completed,UPI
ORD_14888,CUST_1219,2026-08-19 23:07:33,1198,completed,UPI
ORD_17801,CUST_1880,2026-08-19 23:44:49,499,completed,UPI
ORD_13943,CUST_0273,2026-08-19 23:50:00,2999,completed,COD
ORD_12930,CUST_1316,2026-08-20 00:00:00,1899,completed,COD
ORD_13606,CUST_1992,2026-08-20 00:00:00,1299,completed,UPI
ORD_18084,CUST_0905,2026-08-20 00:07:43,2499,completed,Credit Card
ORD_12334,CUST_0720,2026-08-20 01:00:00,1299,completed,Credit Card
ORD_12460,CUST_0846,2026-08-20 01:00:00,699,completed,COD
ORD_12931,CUST_1317,2026-08-20 01:00:00,899,completed,UPI
ORD_19649,CUST_1392,2026-08-20 02:08:52,699,completed,UPI
ORD_19146,CUST_1434,2026-08-20 02:18:27,599,completed,Debit Card
ORD_11970,CUST_0356,2026-08-20 03:00:00,1499,completed,UPI
ORD_12530,CUST_0916,2026-08-20 03:00:00,6999,completed,UPI
ORD_12949,CUST_1335,2026-08-20 03:00:00,3999,completed,Debit Card
ORD_13919,CUST_1426,2026-08-20 03:11:35,2999,completed,UPI
ORD_19349,CUST_1919,2026-08-20 03:44:06,1499,completed,UPI
ORD_12728,CUST_1114,2026-08-20 04:00:00,3999,completed,UPI
ORD_12944,CUST_1330,2026-08-20 04:00:00,1899,completed,UPI
ORD_13442,CUST_1828,2026-08-20 04:00:00,1899,completed,Debit Card
ORD_13747,CUST_0742,2026-08-20 04:08:27,1499,completed,Credit Card
ORD_16728,CUST_0806,2026-08-20 04:28:59,1499,completed,UPI
ORD_12069,CUST_0455,2026-08-20 05:00:00,1299,completed,UPI
ORD_12649,CUST_1035,2026-08-20 05:00:00,4999,completed,UPI
ORD_13126,CUST_1512,2026-08-20 05:00:00,3299,completed,UPI
ORD_13357,CUST_1743,2026-08-20 05:00:00,1499,completed,COD
ORD_15146,CUST_1531,2026-08-20 05:18:26,1598,completed,Credit Card
ORD_13894,CUST_1500,2026-08-20 05:20:05,2999,completed,Credit Card
ORD_12237,CUST_0623,2026-08-20 06:00:00,1299,completed,UPI
ORD_13020,CUST_1406,2026-08-20 06:00:00,2199,completed,COD
ORD_13073,CUST_1459,2026-08-20 06:00:00,899,completed,COD
ORD_18818,CUST_1903,2026-08-20 06:37:57,699,completed,UPI
ORD_16136,CUST_0828,2026-08-20 07:32:28,6998,completed,UPI
ORD_13924,CUST_0645,2026-08-20 08:59:52,2999,completed,UPI
ORD_17211,CUST_0611,2026-08-20 09:14:53,499,completed,Debit Card
ORD_17903,CUST_0737,2026-08-20 09:27:40,2499,completed,Credit Card
ORD_13908,CUST_1037,2026-08-20 09:44:07,2999,completed,UPI
ORD_13915,CUST_1333,2026-08-20 10:35:03,2999,completed,UPI
ORD_19521,CUST_0318,2026-08-20 10:45:09,249,completed,COD
ORD_18620,CUST_1815,2026-08-20 11:46:53,3299,completed,COD
ORD_19872,CUST_0729,2026-08-20 12:02:33,2499,completed,Debit Card
ORD_18627,CUST_1791,2026-08-20 12:18:56,2799,completed,UPI
ORD_13730,CUST_1453,2026-08-20 12:49:29,1499,completed,COD
ORD_18705,CUST_1041,2026-08-20 12:54:29,4999,completed,Debit Card
ORD_13936,CUST_0919,2026-08-20 13:03:39,2999,completed,COD
ORD_19145,CUST_1806,2026-08-20 13:42:35,999,completed,UPI
ORD_15084,CUST_1158,2026-08-20 13:55:51,1498,completed,UPI
ORD_13744,CUST_1815,2026-08-20 14:19:05,1499,completed,UPI
ORD_13775,CUST_1914,2026-08-20 14:31:10,1499,completed,COD
ORD_19565,CUST_1479,2026-08-20 14:41:53,5499,completed,UPI
ORD_16518,CUST_0792,2026-08-20 15:24:18,4598,completed,COD
ORD_13911,CUST_1046,2026-08-20 15:35:05,2999,completed,UPI
ORD_13750,CUST_0355,2026-08-20 16:07:55,1499,completed,UPI
ORD_18327,CUST_0401,2026-08-20 16:10:08,4299,completed,UPI
ORD_15895,CUST_1632,2026-08-20 16:12:49,2798,completed,UPI
ORD_13899,CUST_1315,2026-08-20 16:24:25,2999,completed,Debit Card
ORD_17781,CUST_1855,2026-08-20 16:53:22,799,completed,Credit Card
ORD_13737,CUST_0547,2026-08-20 17:18:10,1499,completed,Credit Card
ORD_13763,CUST_1699,2026-08-20 17:20:58,1499,completed,Debit Card
ORD_18397,CUST_1004,2026-08-20 17:49:18,2799,completed,COD
ORD_12218,CUST_0604,2026-08-20 18:00:00,3299,completed,COD
ORD_12664,CUST_1050,2026-08-20 18:00:00,3299,completed,Credit Card
ORD_12818,CUST_1204,2026-08-20 18:00:00,1899,completed,UPI
ORD_13781,CUST_1470,2026-08-20 18:05:07,1499,completed,UPI
ORD_13755,CUST_0562,2026-08-20 18:21:58,1499,completed,UPI
ORD_19716,CUST_0510,2026-08-20 18:34:16,5499,completed,COD
ORD_12183,CUST_0569,2026-08-20 19:00:00,1899,completed,Debit Card
ORD_12877,CUST_1263,2026-08-20 19:00:00,2799,completed,UPI
ORD_12880,CUST_1266,2026-08-20 19:00:00,3299,completed,UPI
ORD_13723,CUST_0775,2026-08-20 19:08:15,1499,completed,Debit Card
ORD_13773,CUST_1037,2026-08-20 19:11:40,1499,completed,Debit Card
ORD_12188,CUST_0574,2026-08-20 20:00:00,6999,completed,UPI
ORD_12663,CUST_1049,2026-08-20 20:00:00,2799,completed,Debit Card
ORD_13230,CUST_1616,2026-08-20 20:00:00,2499,completed,UPI
ORD_13769,CUST_1172,2026-08-20 20:53:47,1499,completed,Credit Card
ORD_11996,CUST_0382,2026-08-20 21:00:00,699,completed,Debit Card
ORD_12087,CUST_0473,2026-08-20 21:00:00,2199,completed,COD
ORD_12250,CUST_0636,2026-08-20 21:00:00,1899,completed,Credit Card
ORD_12405,CUST_0791,2026-08-20 21:00:00,3999,completed,UPI
ORD_13111,CUST_1497,2026-08-20 21:00:00,2499,completed,UPI
ORD_13566,CUST_1952,2026-08-20 21:00:00,699,completed,Credit Card
ORD_13768,CUST_0464,2026-08-20 21:04:46,1499,completed,UPI
ORD_19645,CUST_1568,2026-08-20 21:39:51,699,completed,UPI
ORD_13906,CUST_0480,2026-08-20 21:52:42,2999,completed,Credit Card
ORD_11910,CUST_0296,2026-08-20 22:00:00,699,completed,UPI
ORD_12115,CUST_0501,2026-08-20 22:00:00,799,completed,UPI
ORD_12318,CUST_0704,2026-08-20 22:00:00,1899,completed,UPI
ORD_12421,CUST_0807,2026-08-20 22:00:00,4999,completed,UPI
ORD_12512,CUST_0898,2026-08-20 22:00:00,3299,completed,UPI
ORD_12527,CUST_0913,2026-08-20 22:00:00,1299,completed,COD
ORD_13731,CUST_1098,2026-08-20 22:09:46,1499,completed,Debit Card
ORD_14398,CUST_1301,2026-08-20 22:47:32,998,completed,UPI
ORD_14557,CUST_1159,2026-08-20 22:56:44,1098,completed,UPI
ORD_12245,CUST_0631,2026-08-20 23:00:00,1299,completed,Debit Card
ORD_12331,CUST_0717,2026-08-20 23:00:00,3299,completed,UPI
ORD_12347,CUST_0733,2026-08-20 23:00:00,899,completed,Debit Card
ORD_13580,CUST_1966,2026-08-20 23:00:00,2199,completed,Credit Card
ORD_15425,CUST_1853,2026-08-20 23:38:50,948,completed,UPI
ORD_12067,CUST_0453,2026-08-21 00:00:00,2199,completed,Debit Card
ORD_12356,CUST_0742,2026-08-21 00:00:00,1899,completed,Credit Card
ORD_13087,CUST_1473,2026-08-21 00:00:00,899,completed,Credit Card
ORD_13138,CUST_1524,2026-08-21 00:00:00,1499,completed,Debit Card
ORD_13721,CUST_1129,2026-08-21 00:26:28,1499,completed,Debit Card
ORD_13123,CUST_1509,2026-08-21 01:00:00,1899,completed,Credit Card
ORD_11928,CUST_0314,2026-08-21 02:00:00,899,completed,COD
ORD_12556,CUST_0942,2026-08-21 02:00:00,2499,completed,UPI
ORD_12967,CUST_1353,2026-08-21 02:00:00,1899,completed,Credit Card
ORD_13758,CUST_1693,2026-08-21 02:13:18,1499,completed,UPI
ORD_12054,CUST_0440,2026-08-21 03:00:00,5499,completed,Debit Card
ORD_12128,CUST_0514,2026-08-21 03:00:00,2499,completed,UPI
ORD_13503,CUST_1889,2026-08-21 03:00:00,5499,completed,UPI
ORD_19942,CUST_0886,2026-08-21 03:03:59,4299,completed,COD
ORD_12367,CUST_0753,2026-08-21 04:00:00,799,completed,UPI
