order_item_id,order_id,product_id,quantity,unit_price_inr,total_price_inr
ITEM_60556,ORD_18055,PROD_CHG_03,1,999,999
ITEM_60557,ORD_18056,PROD_SCR_01,1,299,299
ITEM_60558,ORD_18057,PROD_EAR_02,1,2499,2499
ITEM_60559,ORD_18058,PROD_PWR_05,1,2799,2799
ITEM_60560,ORD_18059,PROD_SCR_05,1,249,249
ITEM_60561,ORD_18060,PROD_CASE_05,1,899,899
ITEM_60562,ORD_18061,PROD_EAR_04,1,4299,4299
ITEM_60563,ORD_18062,PROD_CHG_05,1,799,799
ITEM_60564,ORD_18063,PROD_CASE_03,1,999,999
ITEM_60565,ORD_18064,PROD_SPK_05,1,4999,4999
ITEM_60566,ORD_18065,PROD_PWR_03,1,3299,3299
ITEM_60567,ORD_18066,PROD_CHG_03,1,999,999
ITEM_60568,ORD_18067,PROD_CHG_05,1,799,799
ITEM_60569,ORD_18068,PROD_CHG_04,1,1499,1499
ITEM_60570,ORD_18069,PROD_WATCH_02,1,5499,5499
ITEM_60571,ORD_18070,PROD_PWR_02,1,2199,2199
ITEM_60572,ORD_18071,PROD_CASE_03,1,999,999
ITEM_60573,ORD_18072,PROD_SCR_05,1,249,249
ITEM_60574,ORD_18073,PROD_SPK_04,1,3299,3299
ITEM_60575,ORD_18074,PROD_WATCH_05,1,6999,6999
ITEM_60576,ORD_18075,PROD_EAR_02,1,2499,2499
ITEM_60577,ORD_18076,PROD_PWR_01,1,1299,1299
ITEM_60578,ORD_18077,PROD_SCR_01,1,299,299
ITEM_60579,ORD_18078,PROD_WATCH_05,1,6999,6999
ITEM_60580,ORD_18079,PROD_CHG_01,1,699,699
ITEM_60581,ORD_18080,PROD_EAR_03,1,3499,3499
ITEM_60582,ORD_18081,PROD_CASE_03,1,999,999
ITEM_60583,ORD_18082,PROD_PWR_04,1,899,899
ITEM_60584,ORD_18083,PROD_SPK_05,1,4999,4999
ITEM_60585,ORD_18084,PROD_EAR_02,1,2499,2499
ITEM_60586,ORD_18085,PROD_SCR_01,1,299,299
ITEM_60587,ORD_18086,PROD_EAR_02,1,2499,2499
ITEM_60588,ORD_18087,PROD_SCR_03,1,349,349
ITEM_60589,ORD_18088,PROD_CASE_04,1,599,599
ITEM_60590,ORD_18089,PROD_WATCH_03,1,1899,1899
ITEM_60591,ORD_18090,PROD_WATCH_03,1,1899,1899
ITEM_60592,ORD_18091,PROD_WATCH_03,1,1899,1899
ITEM_60593,ORD_18092,PROD_SCR_04,1,699,699
ITEM_60594,ORD_18093,PROD_CASE_04,1,599,599
ITEM_60595,ORD_18094,PROD_SPK_05,1,4999,4999
ITEM_60596,ORD_18095,PROD_CHG_03,1,999,999
ITEM_60597,ORD_18096,PROD_PWR_05,1,2799,2799
ITEM_60598,ORD_18097,PROD_SPK_03,1,1299,1299
ITEM_60599,ORD_18098,PROD_CHG_03,1,999,999
ITEM_60600,ORD_18099,PROD_SCR_05,1,249,249
ITEM_60601,ORD_18100,PROD_EAR_02,1,2499,2499
ITEM_60602,ORD_18101,PROD_CASE_03,1,999,999
ITEM_60603,ORD_18102,PROD_SCR_02,1,499,499
ITEM_60604,ORD_18103,PROD_CASE_03,1,999,999
ITEM_60605,ORD_18104,PROD_CASE_04,1,599,599
ITEM_60606,ORD_18105,PROD_WATCH_02,1,5499,5499
ITEM_60607,ORD_18106,PROD_CHG_01,1,699,699
ITEM_60608,ORD_18107,PROD_SCR_04,1,699,699
ITEM_60609,ORD_18108,PROD_CHG_01,1,699,699
ITEM_60610,ORD_18109,PROD_WATCH_02,1,5499,5499
ITEM_60611,ORD_18110,PROD_WATCH_04,1,3999,3999
ITEM_60612,ORD_18111,PROD_CHG_04,1,1499,1499
ITEM_60613,ORD_18112,PROD_EAR_04,1,4299,4299
ITEM_60614,ORD_18113,PROD_CHG_02,1,1899,1899
ITEM_60615,ORD_18114,PROD_PWR_03,1,3299,3299
ITEM_60616,ORD_18115,PROD_SCR_03,1,349,349
ITEM_60617,ORD_18116,PROD_SCR_04,1,699,699
ITEM_60618,ORD_18117,PROD_SPK_03,1,1299,1299
ITEM_60619,ORD_18118,PROD_CASE_04,1,599,599
ITEM_60620,ORD_18119,PROD_CHG_01,1,699,699
ITEM_60621,ORD_18120,PROD_SPK_01,1,2499,2499
ITEM_60622,ORD_18121,PROD_SPK_02,1,3999,3999
ITEM_60623,ORD_18122,PROD_EAR_05,1,1999,1999
ITEM_60624,ORD_18123,PROD_CASE_02,1,799,799
ITEM_60625,ORD_18124,PROD_WATCH_02,1,5499,5499
ITEM_60626,ORD_18125,PROD_SPK_03,1,1299,1299
ITEM_60627,ORD_18126,PROD_SCR_01,1,299,299
ITEM_60628,ORD_18127,PROD_SPK_01,1,2499,2499
ITEM_60629,ORD_18128,PROD_SPK_04,1,3299,3299
ITEM_60630,ORD_18129,PROD_WATCH_03,1,1899,1899
ITEM_60631,ORD_18130,PROD_CHG_05,1,799,799
ITEM_60632,ORD_18131,PROD_SCR_02,1,499,499
ITEM_60633,ORD_18132,PROD_PWR_01,1,1299,1299
ITEM_60634,ORD_18133,PROD_SPK_04,1,3299,3299
ITEM_60635,ORD_18134,PROD_WATCH_04,1,3999,3999
ITEM_60636,ORD_18135,PROD_CHG_01,1,699,699
ITEM_60637,ORD_18136,PROD_CHG_04,1,1499,1499
ITEM_60638,ORD_18137,PROD_SPK_04,1,3299,3299
ITEM_60639,ORD_18138,PROD_WATCH_04,1,3999,3999
ITEM_60640,ORD_18139,PROD_CHG_03,1,999,999
ITEM_60641,ORD_18140,PROD_SPK_01,1,2499,2499
ITEM_60642,ORD_18141,PROD_SCR_04,1,699,699
ITEM_60643,ORD_18142,PROD_SCR_02,1,499,499
ITEM_60644,ORD_18143,PROD_SCR_05,1,249,249
ITEM_60645,ORD_18144,PROD_EAR_03,1,3499,3499
ITEM_60646,ORD_18145,PROD_EAR_02,1,2499,2499
ITEM_60647,ORD_18146,PROD_EAR_02,1,2499,2499
ITEM_60648,ORD_18147,PROD_EAR_05,1,1999,1999
ITEM_60649,ORD_18148,PROD_SCR_03,1,349,349
ITEM_60650,ORD_18149,PROD_SPK_02,1,3999,3999
ITEM_60651,ORD_18150,PROD_EAR_05,1,1999,1999
ITEM_60652,ORD_18151,PROD_PWR_05,1,2799,2799
ITEM_60653,ORD_18152,PROD_PWR_03,1,3299,3299
ITEM_60654,ORD_18153,PROD_SCR_03,1,349,349
ITEM_60655,ORD_18154,PROD_CASE_04,1,599,599
ITEM_60656,ORD_18155,PROD_PWR_04,1,899,899
ITEM_60657,ORD_18156,PROD_CHG_05,1,799,799
ITEM_60658,ORD_18157,PROD_SCR_03,1,349,349
ITEM_60659,ORD_18158,PROD_SPK_02,1,3999,3999
ITEM_60660,ORD_18159,PROD_CASE_03,1,999,999
ITEM_60661,ORD_18160,PROD_PWR_03,1,3299,3299
ITEM_60662,ORD_18161,PROD_SCR_04,1,699,699
ITEM_60663,ORD_18162,PROD_PWR_04,1,899,899
ITEM_60664,ORD_18163,PROD_SPK_04,1,3299,3299
ITEM_60665,ORD_18164,PROD_SPK_01,1,2499,2499
ITEM_60666,ORD_18165,PROD_CHG_04,1,1499,1499
ITEM_60667,ORD_18166,PROD_WATCH_03,1,1899,1899
ITEM_60668,ORD_18167,PROD_SPK_03,1,1299,1299
ITEM_60669,ORD_18168,PROD_EAR_04,1,4299,4299
ITEM_60670,ORD_18169,PROD_SCR_02,1,499,499
ITEM_60671,ORD_18170,PROD_PWR_04,1,899,899
ITEM_60672,ORD_18171,PROD_PWR_02,1,2199,2199
ITEM_60673,ORD_18172,PROD_CASE_05,1,899,899
ITEM_60674,ORD_18173,PROD_PWR_01,1,1299,1299
ITEM_60675,ORD_18174,PROD_CASE_05,1,899,899
ITEM_60676,ORD_18175,PROD_PWR_05,1,2799,2799
ITEM_60677,ORD_18176,PROD_SPK_03,1,1299,1299
ITEM_60678,ORD_18177,PROD_CHG_04,1,1499,1499
ITEM_60679,ORD_18178,PROD_PWR_05,1,2799,2799
ITEM_60680,ORD_18179,PROD_SPK_04,1,3299,3299
ITEM_60681,ORD_18180,PROD_CASE_03,1,999,999
ITEM_60682,ORD_18181,PROD_CASE_04,1,599,599
ITEM_60683,ORD_18182,PROD_WATCH_02,1,5499,5499
ITEM_60684,ORD_18183,PROD_PWR_05,1,2799,2799
ITEM_60685,ORD_18184,PROD_SPK_02,1,3999,3999
ITEM_60686,ORD_18185,PROD_WATCH_03,1,1899,1899
ITEM_60687,ORD_18186,PROD_SPK_01,1,2499,2499
ITEM_60688,ORD_18187,PROD_CHG_03,1,999,999
ITEM_60689,ORD_18188,PROD_SPK_04,1,3299,3299
ITEM_60690,ORD_18189,PROD_CHG_02,1,1899,1899
ITEM_60691,ORD_18190,PROD_CASE_05,1,899,899
ITEM_60692,ORD_18191,PROD_WATCH_03,1,1899,1899
ITEM_60693,ORD_18192,PROD_CHG_04,1,1499,1499
ITEM_60694,ORD_18193,PROD_SPK_02,1,3999,3999
ITEM_60695,ORD_18194,PROD_EAR_04,1,4299,4299
ITEM_60696,ORD_18195,PROD_SCR_01,1,299,299
ITEM_60697,ORD_18196,PROD_WATCH_04,1,3999,3999
ITEM_60698,ORD_18197,PROD_SCR_02,1,499,499
ITEM_60699,ORD_18198,PROD_CHG_03,1,999,999
ITEM_60700,ORD_18199,PROD_WATCH_05,1,6999,6999
ITEM_60701,ORD_18200,PROD_WATCH_05,1,6999,6999
ITEM_60702,ORD_18201,PROD_PWR_01,1,1299,1299
ITEM_60703,ORD_18202,PROD_SPK_03,1,1299,1299
ITEM_60704,ORD_18203,PROD_CASE_01,1,499,499
ITEM_60705,ORD_18204,PROD_PWR_01,1,1299,1299
ITEM_60706,ORD_18205,PROD_PWR_04,1,899,899
ITEM_60707,ORD_18206,PROD_WATCH_03,1,1899,1899
ITEM_60708,ORD_18207,PROD_CHG_02,1,1899,1899
ITEM_60709,ORD_18208,PROD_PWR_02,1,2199,2199
ITEM_60710,ORD_18209,PROD_CASE_04,1,599,599
ITEM_60711,ORD_18210,PROD_PWR_02,1,2199,2199
ITEM_60712,ORD_18211,PROD_CASE_02,1,799,799
ITEM_60713,ORD_18212,PROD_CHG_03,1,999,999
ITEM_60714,ORD_18213,PROD_CASE_03,1,999,999
ITEM_60715,ORD_18214,PROD_WATCH_04,1,3999,3999
ITEM_60716,ORD_18215,PROD_CASE_02,1,799,799
ITEM_60717,ORD_18216,PROD_EAR_02,1,2499,2499
ITEM_60718,ORD_18217,PROD_WATCH_03,1,1899,1899
ITEM_60719,ORD_18218,PROD_SCR_02,1,499,499
ITEM_60720,ORD_18219,PROD_WATCH_04,1,3999,3999
ITEM_60721,ORD_18220,PROD_EAR_05,1,1999,1999
ITEM_60722,ORD_18221,PROD_PWR_01,1,1299,1299
ITEM_60723,ORD_18222,PROD_PWR_03,1,3299,3299
ITEM_60724,ORD_18223,PROD_WATCH_04,1,3999,3999
ITEM_60725,ORD_18224,PROD_CASE_03,1,999,999
ITEM_60726,ORD_18225,PROD_PWR_03,1,3299,3299
ITEM_60727,ORD_18226,PROD_SPK_05,1,4999,4999
ITEM_60728,ORD_18227,PROD_WATCH_04,1,3999,3999
ITEM_60729,ORD_18228,PROD_CHG_04,1,1499,1499
ITEM_60730,ORD_18229,PROD_CASE_04,1,599,599
ITEM_60731,ORD_18230,PROD_EAR_02,1,2499,2499
ITEM_60732,ORD_18231,PROD_PWR_01,1,1299,1299
ITEM_60733,ORD_18232,PROD_CHG_03,1,999,999
ITEM_60734,ORD_18233,PROD_PWR_03,1,3299,3299
ITEM_60735,ORD_18234,PROD_CASE_02,1,799,799
ITEM_60736,ORD_18235,PROD_CHG_02,1,1899,1899
ITEM_60737,ORD_18236,PROD_PWR_04,1,899,899
ITEM_60738,ORD_18237,PROD_CASE_02,1,799,799
ITEM_60739,ORD_18238,PROD_PWR_04,1,899,899
ITEM_60740,ORD_18239,PROD_PWR_02,1,2199,2199
ITEM_60741,ORD_18240,PROD_SCR_03,1,349,349
ITEM_60742,ORD_18241,PROD_PWR_04,1,899,899
ITEM_60743,ORD_18242,PROD_CASE_01,1,499,499
ITEM_60744,ORD_18243,PROD_EAR_03,1,3499,3499
ITEM_60745,ORD_18244,PROD_EAR_05,1,1999,1999
ITEM_60746,ORD_18245,PROD_CHG_02,1,1899,1899
ITEM_60747,ORD_18246,PROD_SCR_03,1,349,349
ITEM_60748,ORD_18247,PROD_PWR_01,1,1299,1299
ITEM_60749,ORD_18248,PROD_PWR_04,1,899,899
ITEM_60750,ORD_18249,PROD_CHG_03,1,999,999
ITEM_60751,ORD_18250,PROD_WATCH_05,1,6999,6999
ITEM_60752,ORD_18251,PROD_CHG_03,1,999,999
ITEM_60753,ORD_18252,PROD_EAR_03,1,3499,3499
ITEM_60754,ORD_18253,PROD_CHG_03,1,999,999
ITEM_60755,ORD_18254,PROD_SCR_03,1,349,349
ITEM_60756,ORD_18255,PROD_WATCH_03,1,1899,1899
ITEM_60757,ORD_18256,PROD_EAR_02,1,2499,2499
ITEM_60758,ORD_18257,PROD_WATCH_04,1,3999,3999
ITEM_60759,ORD_18258,PROD_PWR_02,1,2199,2199
ITEM_60760,ORD_18259,PROD_CHG_03,1,999,999
ITEM_60761,ORD_18260,PROD_SCR_05,1,249,249
ITEM_60762,ORD_18261,PROD_SPK_03,1,1299,1299
ITEM_60763,ORD_18262,PROD_CASE_04,1,599,599
ITEM_60764,ORD_18263,PROD_SPK_04,1,3299,3299
ITEM_60765,ORD_18264,PROD_SPK_03,1,1299,1299
ITEM_60766,ORD_18265,PROD_SPK_04,1,3299,3299
ITEM_60767,ORD_18266,PROD_SPK_01,1,2499,2499
ITEM_60768,ORD_18267,PROD_EAR_05,1,1999,1999
ITEM_60769,ORD_18268,PROD_SCR_01,1,299,299
ITEM_60770,ORD_18269,PROD_SPK_04,1,3299,3299
ITEM_60771,ORD_18270,PROD_SPK_02,1,3999,3999
ITEM_60772,ORD_18271,PROD_CASE_03,1,999,999
ITEM_60773,ORD_18272,PROD_CASE_05,1,899,899
ITEM_60774,ORD_18273,PROD_WATCH_02,1,5499,5499
ITEM_60775,ORD_18274,PROD_WATCH_02,1,5499,5499
ITEM_60776,ORD_18275,PROD_CASE_02,1,799,799
ITEM_60777,ORD_18276,PROD_SCR_02,1,499,499
ITEM_60778,ORD_18277,PROD_SPK_02,1,3999,3999
ITEM_60779,ORD_18278,PROD_SPK_03,1,1299,1299
ITEM_60780,ORD_18279,PROD_CASE_03,1,999,999
ITEM_60781,ORD_18280,PROD_SPK_02,1,3999,3999
ITEM_60782,ORD_18281,PROD_SCR_01,1,299,299
ITEM_60783,ORD_18282,PROD_SCR_05,1,249,249
ITEM_60784,ORD_18283,PROD_PWR_02,1,2199,2199
ITEM_60785,ORD_18284,PROD_SPK_02,1,3999,3999
ITEM_60786,ORD_18285,PROD_SPK_03,1,1299,1299
ITEM_60787,ORD_18286,PROD_SPK_03,1,1299,1299
ITEM_60788,ORD_18287,PROD_CHG_02,1,1899,1899
ITEM_60789,ORD_18288,PROD_SCR_03,1,349,349
ITEM_60790,ORD_18289,PROD_SPK_05,1,4999,4999
ITEM_60791,ORD_18290,PROD_PWR_01,1,1299,1299
ITEM_60792,ORD_18291,PROD_CHG_05,1,799,799
ITEM_60793,ORD_18292,PROD_CHG_05,1,799,799
ITEM_60794,ORD_18293,PROD_SCR_01,1,299,299
ITEM_60795,ORD_18294,PROD_CASE_04,1,599,599
ITEM_60796,ORD_18295,PROD_PWR_01,1,1299,1299
ITEM_60797,ORD_18296,PROD_CASE_05,1,899,899
ITEM_60798,ORD_18297,PROD_PWR_03,1,3299,3299
ITEM_60799,ORD_18298,PROD_CHG_04,1,1499,1499
ITEM_60800,ORD_18299,PROD_WATCH_02,1,5499,5499
ITEM_60801,ORD_18300,PROD_EAR_02,1,2499,2499
ITEM_60802,ORD_18301,PROD_WATCH_04,1,3999,3999
ITEM_60803,ORD_18302,PROD_CASE_01,1,499,499
ITEM_60804,ORD_18303,PROD_SPK_04,1,3299,3299
ITEM_60805,ORD_18304,PROD_CASE_04,1,599,599
ITEM_60806,ORD_18305,PROD_PWR_04,1,899,899
ITEM_60807,ORD_18306,PROD_WATCH_02,1,5499,5499
ITEM_60808,ORD_18307,PROD_CHG_03,1,999,999
ITEM_60809,ORD_18308,PROD_CASE_02,1,799,799
ITEM_60810,ORD_18309,PROD_WATCH_03,1,1899,1899
ITEM_60811,ORD_18310,PROD_PWR_01,1,1299,1299
ITEM_60812,ORD_18311,PROD_WATCH_03,1,1899,1899
ITEM_60813,ORD_18312,PROD_SPK_05,1,4999,4999
ITEM_60814,ORD_18313,PROD_SCR_05,1,249,249
ITEM_60815,ORD_18314,PROD_WATCH_04,1,3999,3999
ITEM_60816,ORD_18315,PROD_PWR_03,1,3299,3299
ITEM_60817,ORD_18316,PROD_SCR_04,1,699,699
ITEM_60818,ORD_18317,PROD_EAR_04,1,4299,4299
ITEM_60819,ORD_18318,PROD_CASE_01,1,499,499
ITEM_60820,ORD_18319,PROD_PWR_02,1,2199,2199
ITEM_60821,ORD_18320,PROD_SCR_05,1,249,249
ITEM_60822,ORD_18321,PROD_SPK_01,1,2499,2499
ITEM_60823,ORD_18322,PROD_PWR_01,1,1299,1299
ITEM_60824,ORD_18323,PROD_EAR_02,1,2499,2499
ITEM_60825,ORD_18324,PROD_CASE_04,1,599,599
ITEM_60826,ORD_18325,PROD_CASE_05,1,899,899
ITEM_60827,ORD_18326,PROD_PWR_03,1,3299,3299
ITEM_60828,ORD_18327,PROD_EAR_04,1,4299,4299
ITEM_60829,ORD_18328,PROD_EAR_02,1,2499,2499
ITEM_60830,ORD_18329,PROD_CASE_04,1,599,599
ITEM_60831,ORD_18330,PROD_SPK_02,1,3999,3999
ITEM_60832,ORD_18331,PROD_SPK_03,1,1299,1299
ITEM_60833,ORD_18332,PROD_PWR_05,1,2799,2799
ITEM_60834,ORD_18333,PROD_SPK_02,1,3999,3999
ITEM_60835,ORD_18334,PROD_PWR_01,1,1299,1299
ITEM_60836,ORD_18335,PROD_SPK_04,1,3299,3299
ITEM_60837,ORD_18336,PROD_SPK_03,1,1299,1299
ITEM_60838,ORD_18337,PROD_SPK_05,1,4999,4999
ITEM_60839,ORD_18338,PROD_CASE_05,1,899,899
ITEM_60840,ORD_18339,PROD_WATCH_02,1,5499,5499
ITEM_60841,ORD_18340,PROD_CASE_02,1,799,799
ITEM_60842,ORD_18341,PROD_EAR_04,1,4299,4299
ITEM_60843,ORD_18342,PROD_CHG_03,1,999,999
ITEM_60844,ORD_18343,PROD_PWR_02,1,2199,2199
ITEM_60845,ORD_18344,PROD_WATCH_02,1,5499,5499
ITEM_60846,ORD_18345,PROD_EAR_03,1,3499,3499
ITEM_60847,ORD_18346,PROD_CHG_02,1,1899,1899
ITEM_60848,ORD_18347,PROD_PWR_03,1,3299,3299
ITEM_60849,ORD_18348,PROD_SPK_05,1,4999,4999
ITEM_60850,ORD_18349,PROD_CHG_03,1,999,999
ITEM_60851,ORD_18350,PROD_EAR_04,1,4299,4299
ITEM_60852,ORD_18351,PROD_CASE_04,1,599,599
ITEM_60853,ORD_18352,PROD_PWR_02,1,2199,2199
ITEM_60854,ORD_18353,PROD_SCR_04,1,699,699
ITEM_60855,ORD_18354,PROD_SPK_02,1,3999,3999
ITEM_60856,ORD_18355,PROD_PWR_01,1,1299,1299
ITEM_60857,ORD_18356,PROD_WATCH_05,1,6999,6999
ITEM_60858,ORD_18357,PROD_CHG_05,1,799,799
ITEM_60859,ORD_18358,PROD_WATCH_05,1,6999,6999
ITEM_60860,ORD_18359,PROD_SCR_04,1,699,699
ITEM_60861,ORD_18360,PROD_CASE_02,1,799,799
ITEM_60862,ORD_18361,PROD_PWR_03,1,3299,3299
ITEM_60863,ORD_18362,PROD_SPK_02,1,3999,3999
ITEM_60864,ORD_18363,PROD_WATCH_05,1,6999,6999
ITEM_60865,ORD_18364,PROD_PWR_01,1,1299,1299
ITEM_60866,ORD_18365,PROD_PWR_03,1,3299,3299
ITEM_60867,ORD_18366,PROD_EAR_02,1,2499,2499
ITEM_60868,ORD_18367,PROD_EAR_03,1,3499,3499
ITEM_60869,ORD_18368,PROD_SCR_04,1,699,699
ITEM_60870,ORD_18369,PROD_WATCH_05,1,6999,6999
ITEM_60871,ORD_18370,PROD_CHG_01,1,699,699
ITEM_60872,ORD_18371,PROD_WATCH_04,1,3999,3999
ITEM_60873,ORD_18372,PROD_PWR_04,1,899,899
ITEM_60874,ORD_18373,PROD_SPK_02,1,3999,3999
ITEM_60875,ORD_18374,PROD_CHG_03,1,999,999
ITEM_60876,ORD_18375,PROD_CHG_01,1,699,699
ITEM_60877,ORD_18376,PROD_PWR_05,1,2799,2799
ITEM_60878,ORD_18377,PROD_SPK_03,1,1299,1299
ITEM_60879,ORD_18378,PROD_EAR_05,1,1999,1999
ITEM_60880,ORD_18379,PROD_WATCH_04,1,3999,3999
ITEM_60881,ORD_18380,PROD_SPK_02,1,3999,3999
ITEM_60882,ORD_18381,PROD_CASE_01,1,499,499
ITEM_60883,ORD_18382,PROD_SPK_02,1,3999,3999
ITEM_60884,ORD_18383,PROD_CASE_04,1,599,599
ITEM_60885,ORD_18384,PROD_CHG_01,1,699,699
ITEM_60886,ORD_18385,PROD_WATCH_04,1,3999,3999
ITEM_60887,ORD_18386,PROD_SCR_01,1,299,299
ITEM_60888,ORD_18387,PROD_SCR_01,1,299,299
ITEM_60889,ORD_18388,PROD_WATCH_03,1,1899,1899
ITEM_60890,ORD_18389,PROD_CASE_01,1,499,499
ITEM_60891,ORD_18390,PROD_SPK_03,1,1299,1299
ITEM_60892,ORD_18391,PROD_SCR_02,1,499,499
ITEM_60893,ORD_18392,PROD_CASE_01,1,499,499
ITEM_60894,ORD_18393,PROD_WATCH_04,1,3999,3999
ITEM_60895,ORD_18394,PROD_EAR_03,1,3499,3499
ITEM_60896,ORD_18395,PROD_SPK_04,1,3299,3299
ITEM_60897,ORD_18396,PROD_CASE_05,1,899,899
ITEM_60898,ORD_18397,PROD_PWR_05,1,2799,2799
ITEM_60899,ORD_18398,PROD_CASE_02,1,799,799
ITEM_60900,ORD_18399,PROD_WATCH_03,1,1899,1899
ITEM_60901,ORD_18400,PROD_WATCH_04,1,3999,3999
ITEM_60902,ORD_18401,PROD_PWR_04,1,899,899
ITEM_60903,ORD_18402,PROD_CHG_03,1,999,999
ITEM_60904,ORD_18403,PROD_CHG_02,1,1899,1899
ITEM_60905,ORD_18404,PROD_PWR_02,1,2199,2199
ITEM_60906,ORD_18405,PROD_SPK_01,1,2499,2499
ITEM_60907,ORD_18406,PROD_SCR_03,1,349,349
ITEM_60908,ORD_18407,PROD_SCR_01,1,299,299
ITEM_60909,ORD_18408,PROD_CHG_02,1,1899,1899
ITEM_60910,ORD_18409,PROD_PWR_05,1,2799,2799
ITEM_60911,ORD_18410,PROD_WATCH_02,1,5499,5499
ITEM_60912,ORD_18411,PROD_CASE_05,1,899,899
ITEM_60913,ORD_18412,PROD_CASE_02,1,799,799
ITEM_60914,ORD_18413,PROD_SPK_04,1,3299,3299
ITEM_60915,ORD_18414,PROD_SPK_05,1,4999,4999
ITEM_60916,ORD_18415,PROD_SPK_01,1,2499,2499
ITEM_60917,ORD_18416,PROD_CHG_01,1,699,699
ITEM_60918,ORD_18417,PROD_SPK_03,1,1299,1299
ITEM_60919,ORD_18418,PROD_WATCH_05,1,6999,6999
ITEM_60920,ORD_18419,PROD_WATCH_03,1,1899,1899
ITEM_60921,ORD_18420,PROD_EAR_05,1,1999,1999
ITEM_60922,ORD_18421,PROD_SPK_05,1,4999,4999
ITEM_60923,ORD_18422,PROD_SCR_05,1,249,249
ITEM_60924,ORD_18423,PROD_SCR_01,1,299,299
ITEM_60925,ORD_18424,PROD_WATCH_02,1,5499,5499
ITEM_60926,ORD_18425,PROD_CHG_01,1,699,699
ITEM_60927,ORD_18426,PROD_PWR_03,1,3299,3299
ITEM_60928,ORD_18427,PROD_EAR_03,1,3499,3499
ITEM_60929,ORD_18428,PROD_CHG_05,1,799,799
ITEM_60930,ORD_18429,PROD_PWR_02,1,2199,2199
ITEM_60931,ORD_18430,PROD_WATCH_02,1,5499,5499
ITEM_60932,ORD_18431,PROD_SPK_02,1,3999,3999
ITEM_60933,ORD_18432,PROD_PWR_05,1,2799,2799
ITEM_60934,ORD_18433,PROD_CHG_01,1,699,699
ITEM_60935,ORD_18434,PROD_EAR_05,1,1999,1999
ITEM_60936,ORD_18435,PROD_WATCH_02,1,5499,5499
ITEM_60937,ORD_18436,PROD_CHG_02,1,1899,1899
ITEM_60938,ORD_18437,PROD_WATCH_04,1,3999,3999
ITEM_60939,ORD_18438,PROD_CHG_05,1,799,799
ITEM_60940,ORD_18439,PROD_SPK_04,1,3299,3299
ITEM_60941,ORD_18440,PROD_WATCH_04,1,3999,3999
ITEM_60942,ORD_18441,PROD_CHG_05,1,799,799
ITEM_60943,ORD_18442,PROD_SPK_05,1,4999,4999
ITEM_60944,ORD_18443,PROD_CASE_04,1,599,599
ITEM_60945,ORD_18444,PROD_CHG_01,1,699,699
ITEM_60946,ORD_18445,PROD_SPK_01,1,2499,2499
ITEM_60947,ORD_18446,PROD_CASE_01,1,499,499
ITEM_60948,ORD_18447,PROD_CASE_05,1,899,899
ITEM_60949,ORD_18448,PROD_PWR_05,1,2799,2799
ITEM_60950,ORD_18449,PROD_WATCH_05,1,6999,6999
ITEM_60951,ORD_18450,PROD_WATCH_05,1,6999,6999
ITEM_60952,ORD_18451,PROD_SCR_01,1,299,299
ITEM_60953,ORD_18452,PROD_WATCH_02,1,5499,5499
ITEM_60954,ORD_18453,PROD_EAR_02,1,2499,2499
ITEM_60955,ORD_18454,PROD_CASE_02,1,799,799
ITEM_60956,ORD_18455,PROD_CHG_04,1,1499,1499
ITEM_60957,ORD_18456,PROD_PWR_05,1,2799,2799
ITEM_60958,ORD_18457,PROD_WATCH_05,1,6999,6999
ITEM_60959,ORD_18458,PROD_WATCH_04,1,3999,3999
ITEM_60960,ORD_18459,PROD_SPK_02,1,3999,3999
ITEM_60961,ORD_18460,PROD_CASE_05,1,899,899
ITEM_60962,ORD_18461,PROD_PWR_02,1,2199,2199
ITEM_60963,ORD_18462,PROD_EAR_02,1,2499,2499
ITEM_60964,ORD_18463,PROD_CASE_02,1,799,799
ITEM_60965,ORD_18464,PROD_WATCH_04,1,3999,3999
ITEM_60966,ORD_18465,PROD_SCR_02,1,499,499
ITEM_60967,ORD_18466,PROD_SPK_04,1,3299,3299
ITEM_60968,ORD_18467,PROD_PWR_04,1,899,899
ITEM_60969,ORD_18468,PROD_CASE_04,1,599,599
ITEM_60970,ORD_18469,PROD_SCR_01,1,299,299
ITEM_60971,ORD_18470,PROD_WATCH_02,1,5499,5499
ITEM_60972,ORD_18471,PROD_SPK_03,1,1299,1299
ITEM_60973,ORD_18472,PROD_CHG_02,1,1899,1899
ITEM_60974,ORD_18473,PROD_SPK_02,1,3999,3999
ITEM_60975,ORD_18474,PROD_EAR_03,1,3499,3499
ITEM_60976,ORD_18475,PROD_EAR_03,1,3499,3499
ITEM_60977,ORD_18476,PROD_CASE_03,1,999,999
ITEM_60978,ORD_18477,PROD_PWR_02,1,2199,2199
ITEM_60979,ORD_18478,PROD_WATCH_05,1,6999,6999
ITEM_60980,ORD_18479,PROD_CHG_03,1,999,999
ITEM_60981,ORD_18480,PROD_CASE_05,1,899,899
ITEM_60982,ORD_18481,PROD_SPK_02,1,3999,3999
ITEM_60983,ORD_18482,PROD_SPK_01,1,2499,2499
ITEM_60984,ORD_18483,PROD_CASE_04,1,599,599
ITEM_60985,ORD_18484,PROD_EAR_05,1,1999,1999
ITEM_60986,ORD_18485,PROD_PWR_01,1,1299,1299
